"Offense","Defense","Home","Offense Score","Defense Score","Period","Clock Minutes","Clock Seconds","Offense Timeouts","Defense Timeouts","Yards To Goal","Down","Distance","Scoring","Yards Gained","Play Type"
"Furman","Tennessee Tech","Furman","7","3","2","8","51","2","1","6","2","6","false","0","Timeout"
"Furman","Tennessee Tech","Furman","7","3","2","8","51","2","1","7","1","7","false","1","Rush"
"Furman","Tennessee Tech","Furman","14","3","2","8","37","2","1","6","2","6","true","6","Rushing Touchdown"
"Furman","Tennessee Tech","Furman","14","3","2","8","37","2","1","65","0","0","false","0","Kickoff"
"Tennessee Tech","Furman","Furman","3","14","2","8","37","1","2","75","1","10","false","1","Rush"
"Tennessee Tech","Furman","Furman","3","14","2","8","37","1","2","74","2","9","false","1","Rush"
"Tennessee Tech","Furman","Furman","3","14","2","8","37","1","2","73","3","8","false","-5","Penalty"
"Tennessee Tech","Furman","Furman","3","14","2","8","37","1","2","78","3","13","false","2","Pass Reception"
"Tennessee Tech","Furman","Furman","3","14","2","6","5","1","2","76","4","11","false","0","Punt"
"Furman","Tennessee Tech","Furman","14","3","2","6","5","2","1","45","1","10","false","3","Rush"
"Furman","Tennessee Tech","Furman","14","3","2","6","5","2","1","42","2","7","false","0","Pass Incompletion"
"Furman","Tennessee Tech","Furman","14","3","2","6","5","2","1","42","3","7","false","9","Pass Reception"
"Furman","Tennessee Tech","Furman","14","3","2","6","5","2","1","33","1","10","false","24","Pass Reception"
"Furman","Tennessee Tech","Furman","21","3","2","4","32","2","1","9","1","9","true","9","Rushing Touchdown"
"Furman","Tennessee Tech","Furman","21","3","2","4","32","2","1","65","0","0","false","0","Kickoff"
"Tennessee Tech","Furman","Furman","3","21","2","4","32","1","2","75","1","10","false","2","Rush"
"Tennessee Tech","Furman","Furman","3","21","2","4","32","1","2","73","2","8","false","5","Penalty"
"Tennessee Tech","Furman","Furman","3","21","2","4","32","1","2","68","2","3","false","-5","Penalty"
"Tennessee Tech","Furman","Furman","3","21","2","4","32","1","2","73","2","8","false","7","Pass Reception"
"Tennessee Tech","Furman","Furman","3","21","2","4","32","1","2","66","3","1","false","2","Rush"
"Tennessee Tech","Furman","Furman","3","21","2","4","32","1","2","64","1","10","false","6","Pass Reception"
"Tennessee Tech","Furman","Furman","3","21","2","4","32","1","2","58","2","4","false","10","Rush"
"Tennessee Tech","Furman","Furman","3","21","2","4","32","1","2","48","1","10","false","0","Pass Incompletion"
"Tennessee Tech","Furman","Furman","3","21","2","4","32","1","2","48","2","10","false","11","Pass Reception"
"Tennessee Tech","Furman","Furman","3","21","2","4","32","1","2","37","1","10","false","11","Pass Reception"
"Tennessee Tech","Furman","Furman","3","21","2","1","2","1","1","26","2","10","false","0","Timeout"
"Tennessee Tech","Furman","Furman","3","21","2","1","2","1","1","26","1","10","false","0","Pass Incompletion"
"Tennessee Tech","Furman","Furman","3","21","2","1","2","1","1","26","2","10","false","0","Pass Incompletion"
"Tennessee Tech","Furman","Furman","10","21","2","0","46","1","1","26","3","10","true","26","Passing Touchdown"
"Tennessee Tech","Furman","Furman","3","21","2","0","46","1","1","65","0","0","false","-5","Penalty"
"Tennessee Tech","Furman","Furman","10","21","2","0","39","1","1","65","0","0","false","0","Kickoff"
"Furman","Tennessee Tech","Furman","21","10","2","0","32","0","1","59","2","4","false","0","Timeout"
"Furman","Tennessee Tech","Furman","21","10","2","0","32","0","1","65","1","10","false","6","Rush"
"Furman","Tennessee Tech","Furman","21","10","2","0","32","0","1","59","2","4","false","4","Pass Reception"
"Furman","Tennessee Tech","Furman","21","10","2","0","32","0","1","55","1","10","false","0","Pass Incompletion"
"Furman","Tennessee Tech","Furman","21","10","2","0","32","0","1","55","2","10","false","-5","Penalty"
"Furman","Tennessee Tech","Furman","21","10","2","0","7","-1","1","46","3","1","false","0","Timeout"
"Furman","Tennessee Tech","Furman","21","10","2","0","7","-1","1","60","2","15","false","14","Pass Reception"
"Furman","Tennessee Tech","Furman","21","10","2","0","7","-1","1","46","3","1","false","0","Pass Incompletion"
"Furman","Tennessee Tech","Furman","21","10","2","0","7","-1","1","46","4","1","false","-5","Penalty"
"Furman","Tennessee Tech","Furman","21","10","2","0","1","-2","1","40","1","10","false","0","Timeout"
"Furman","Tennessee Tech","Furman","21","10","2","0","1","-2","1","51","4","6","false","11","Pass Reception"
"Furman","Tennessee Tech","Furman","21","10","2","0","0","-2","1","40","1","10","false","58","Field Goal Missed"
"Furman","Tennessee Tech","Furman","21","10","2","0","0","-2","1","40","0","10","false","0","End of Half"
"Tennessee Tech","Furman","Furman","10","21","3","14","51","3","3","65","0","0","false","0","Kickoff Return (Offense)"
"Furman","Tennessee Tech","Furman","21","10","3","14","51","3","3","91","1","10","false","6","Rush"
"Furman","Tennessee Tech","Furman","21","10","3","14","51","3","3","85","2","4","false","-3","Rush"
"Furman","Tennessee Tech","Furman","21","10","3","14","51","3","3","88","3","7","false","6","Rush"
"Furman","Tennessee Tech","Furman","21","10","3","13","14","3","3","82","4","1","false","0","Punt"
"Tennessee Tech","Furman","Furman","10","21","3","13","14","3","3","78","1","10","false","0","Pass Incompletion"
"Tennessee Tech","Furman","Furman","10","21","3","13","14","3","3","78","2","10","false","6","Rush"
"Tennessee Tech","Furman","Furman","10","21","3","13","14","3","3","72","3","4","false","4","Pass Reception"
"Tennessee Tech","Furman","Furman","10","21","3","13","14","3","3","68","1","10","false","6","Pass Reception"
"Tennessee Tech","Furman","Furman","10","21","3","13","14","3","3","62","2","4","false","5","Rush"
"Tennessee Tech","Furman","Furman","10","21","3","13","14","3","3","57","1","10","false","0","Pass Incompletion"
"Tennessee Tech","Furman","Furman","10","21","3","11","19","3","2","57","3","10","false","0","Timeout"
"Tennessee Tech","Furman","Furman","10","21","3","11","19","3","2","57","2","10","false","0","Pass Incompletion"
"Tennessee Tech","Furman","Furman","10","21","3","11","19","3","2","57","3","10","false","0","Pass Incompletion"
"Tennessee Tech","Furman","Furman","10","21","3","10","59","3","2","57","4","10","false","0","Punt"
"Furman","Tennessee Tech","Furman","21","10","3","10","59","2","3","91","1","10","false","0","Pass Incompletion"
"Furman","Tennessee Tech","Furman","21","10","3","10","59","2","3","91","2","10","false","1","Rush"
"Furman","Tennessee Tech","Furman","21","10","3","10","59","2","3","90","3","9","false","8","Pass Reception"
"Furman","Tennessee Tech","Furman","21","10","3","9","25","2","3","82","4","1","false","0","Punt"
"Tennessee Tech","Furman","Furman","10","21","3","9","25","3","1","59","1","10","false","0","Timeout"
"Tennessee Tech","Furman","Furman","10","21","3","9","25","3","1","59","1","10","false","12","Rush"
"Tennessee Tech","Furman","Furman","10","21","3","9","25","3","1","47","1","10","false","2","Rush"
"Tennessee Tech","Furman","Furman","10","21","3","9","25","3","1","45","2","8","false","4","Pass Reception"
"Tennessee Tech","Furman","Furman","10","21","3","9","25","3","1","41","3","4","false","-5","Penalty"
"Tennessee Tech","Furman","Furman","10","21","3","9","25","3","1","46","3","9","false","-1","Pass Reception"
"Tennessee Tech","Furman","Furman","10","21","3","6","45","3","1","47","4","10","false","0","Punt"
"Furman","Tennessee Tech","Furman","21","10","3","6","45","1","3","80","1","10","false","9","Pass Reception"
"Furman","Tennessee Tech","Furman","21","10","3","6","45","1","3","71","2","1","false","3","Pass Reception"
"Furman","Tennessee Tech","Furman","21","10","3","6","45","1","3","68","1","10","false","5","Rush"
"Furman","Tennessee Tech","Furman","21","10","3","6","45","1","3","63","2","5","false","3","Rush"
"Furman","Tennessee Tech","Furman","21","10","3","6","45","1","3","60","3","2","false","0","Pass Incompletion"
"Furman","Tennessee Tech","Furman","21","10","3","4","45","1","3","60","4","2","false","0","Punt"
"Furman","Tennessee Tech","Furman","21","10","3","4","45","1","3","12","1","10","false","0","Pass Incompletion"
"Furman","Tennessee Tech","Furman","21","10","3","4","45","1","3","12","2","10","false","-5","Penalty"
"Furman","Tennessee Tech","Furman","21","10","3","4","45","1","3","17","2","15","false","3","Rush"
"Furman","Tennessee Tech","Furman","21","10","3","4","45","1","3","14","3","12","false","0","Pass Incompletion"
"Furman","Tennessee Tech","Furman","24","10","3","3","55","1","3","14","4","12","true","32","Field Goal Good"
"Furman","Tennessee Tech","Furman","24","10","3","3","55","1","3","65","0","0","false","0","Kickoff"
"Tennessee Tech","Furman","Furman","10","24","3","3","55","3","1","75","1","10","false","0","Pass Incompletion"
"Tennessee Tech","Furman","Furman","10","24","3","3","55","3","1","75","2","10","false","7","Pass Reception"
"Tennessee Tech","Furman","Furman","10","24","3","3","55","3","1","68","3","3","false","1","Rush"
"Tennessee Tech","Furman","Furman","10","24","3","2","20","3","1","67","4","2","false","1","Pass Reception"
"Furman","Tennessee Tech","Furman","24","10","3","2","20","1","3","34","1","10","false","27","Rush"
"Furman","Tennessee Tech","Furman","24","10","3","2","20","1","3","7","1","7","false","-5","Penalty"
"Furman","Tennessee Tech","Furman","24","10","3","1","32","1","3","12","1","12","false","-5","Fumble Recovery (Opponent)"
"Tennessee Tech","Furman","Furman","10","24","3","1","32","3","1","83","1","10","false","12","Rush"
"Tennessee Tech","Furman","Furman","10","24","3","1","32","3","1","71","1","10","false","17","Pass Reception"
"Tennessee Tech","Furman","Furman","10","24","3","1","32","3","1","54","1","10","false","2","Rush"
"Tennessee Tech","Furman","Furman","10","24","3","0","0","3","1","52","2","8","false","3","Rush"
"Tennessee Tech","Furman","Furman","10","24","3","0","0","3","1","52","0","8","false","0","End Period"
"Tennessee Tech","Furman","Furman","10","24","4","15","0","3","1","49","3","5","false","-6","Fumble Recovery (Own)"
"Tennessee Tech","Furman","Furman","10","24","4","14","27","3","1","55","4","11","false","0","Punt"
"Furman","Tennessee Tech","Furman","24","10","4","14","27","1","3","94","1","10","false","0","Rush"
"Furman","Tennessee Tech","Furman","24","10","4","14","27","1","3","94","2","10","false","7","Pass Reception"
"Furman","Tennessee Tech","Furman","24","10","4","14","27","1","3","87","3","3","false","9","Pass Reception"
"Furman","Tennessee Tech","Furman","24","10","4","14","27","1","3","78","1","10","false","1","Rush"
"Furman","Tennessee Tech","Furman","24","10","4","14","27","1","3","77","2","9","false","-5","Penalty"
"Furman","Tennessee Tech","Furman","24","10","4","14","27","1","3","82","2","14","false","0","Pass Incompletion"
"Furman","Tennessee Tech","Furman","24","10","4","14","27","1","3","82","3","14","false","16","Rush"
"Furman","Tennessee Tech","Furman","24","10","4","14","27","1","3","66","1","10","false","0","Pass Incompletion"
"Furman","Tennessee Tech","Furman","24","10","4","14","27","1","3","66","2","10","false","6","Rush"
"Furman","Tennessee Tech","Furman","24","10","4","14","27","1","3","60","3","4","false","45","Pass Reception"
"Furman","Tennessee Tech","Furman","24","10","4","9","39","0","3","10","2","5","false","0","Timeout"
"Furman","Tennessee Tech","Furman","24","10","4","9","39","0","3","15","1","10","false","5","Rush"
"Furman","Tennessee Tech","Furman","24","10","4","9","39","0","3","10","2","5","false","6","Pass Reception"
"Furman","Tennessee Tech","Furman","24","10","4","9","39","0","3","4","1","4","false","-2","Rush"
"Furman","Tennessee Tech","Furman","24","10","4","9","39","0","3","6","2","6","false","-3","Sack"
"Furman","Tennessee Tech","Furman","31","10","4","7","34","0","3","9","3","9","true","9","Rushing Touchdown"
"Furman","Tennessee Tech","Furman","24","10","4","7","34","-1","3","65","0","0","false","0","Timeout"
"Furman","Tennessee Tech","Furman","31","10","4","7","28","-1","3","65","0","0","false","0","Kickoff"
"Tennessee Tech","Furman","Furman","10","31","4","7","28","3","-1","70","1","10","false","-3","Sack"
"Tennessee Tech","Furman","Furman","10","31","4","7","28","3","-1","73","2","13","false","14","Penalty"
"Tennessee Tech","Furman","Furman","10","31","4","7","28","3","-1","59","1","10","false","14","Pass Reception"
"Tennessee Tech","Furman","Furman","10","31","4","7","28","3","-1","45","1","10","false","0","Pass Incompletion"
"Tennessee Tech","Furman","Furman","10","31","4","7","28","3","-1","45","2","10","false","-7","Rush"
"Tennessee Tech","Furman","Furman","10","31","4","7","28","3","-1","52","3","17","false","14","Pass Reception"
"Tennessee Tech","Furman","Furman","10","38","4","5","38","3","-1","38","4","3","true","67","Interception Return Touchdown"
"Furman","Tennessee Tech","Furman","38","10","4","5","38","-2","3","65","0","0","false","0","Timeout"
"Furman","Tennessee Tech","Furman","38","10","4","5","38","-2","3","65","0","0","false","0","Kickoff"
"Tennessee Tech","Furman","Furman","10","38","4","5","38","3","-2","75","1","10","false","-1","Rush"
"Tennessee Tech","Furman","Furman","10","38","4","5","6","3","-2","76","2","11","false","0","Interception"
"Furman","Tennessee Tech","Furman","38","10","4","5","6","-2","3","41","1","10","false","11","Rush"
"Furman","Tennessee Tech","Furman","38","10","4","5","6","-2","3","30","1","10","false","2","Rush"
"Furman","Tennessee Tech","Furman","38","10","4","5","6","-2","3","28","2","8","false","18","Fumble Recovery (Own)"
"Furman","Tennessee Tech","Furman","38","10","4","5","6","-2","3","5","1","5","false","-1","Rush"
"Furman","Tennessee Tech","Furman","45","10","4","2","41","-2","3","6","2","6","true","6","Rushing Touchdown"
"Furman","Tennessee Tech","Furman","45","10","4","2","41","-3","3","65","0","0","false","0","Timeout"
"Furman","Tennessee Tech","Furman","45","10","4","2","41","-3","3","65","0","0","false","0","Kickoff"
"Tennessee Tech","Furman","Furman","10","45","4","2","41","3","-3","75","1","10","false","1","Rush"
"Tennessee Tech","Furman","Furman","10","45","4","1","51","3","-4","76","3","11","false","0","Timeout"
"Tennessee Tech","Furman","Furman","10","45","4","1","51","3","-4","74","2","9","false","-2","Rush"
"Tennessee Tech","Furman","Furman","10","45","4","1","51","3","-4","76","3","11","false","8","Pass Reception"
"Tennessee Tech","Furman","Furman","10","45","4","1","43","3","-4","68","4","3","false","0","Punt"
"Furman","Tennessee Tech","Furman","45","10","4","1","43","-4","3","72","1","10","false","6","Rush"
"Furman","Tennessee Tech","Furman","45","10","4","1","43","-4","3","66","2","4","false","0","Pass Incompletion"
"Furman","Tennessee Tech","Furman","45","10","4","1","43","-4","3","66","3","4","false","39","Rush"
"Furman","Tennessee Tech","Furman","45","10","4","0","0","-4","3","27","1","10","false","0","Rush"
"Furman","Tennessee Tech","Furman","45","10","4","0","0","-4","3","29","0","10","false","0","End of Game"
"UAlbany","Fordham","UAlbany","24","13","3","0","0","3","3","63","0","10","false","0","End Period"
"UAlbany","Fordham","UAlbany","24","13","3","0","0","3","3","63","1","10","false","1","Pass Reception"
"UAlbany","Fordham","UAlbany","24","13","4","15","0","3","3","62","2","9","false","0","Pass Incompletion"
"UAlbany","Fordham","UAlbany","24","13","4","15","0","3","3","62","3","9","false","20","Rush"
"UAlbany","Fordham","UAlbany","24","13","4","15","0","3","3","42","1","10","false","0","Pass Incompletion"
"UAlbany","Fordham","UAlbany","24","13","4","15","0","3","3","42","2","10","false","12","Pass Reception"
"UAlbany","Fordham","UAlbany","31","13","4","13","23","3","3","30","1","10","true","30","Passing Touchdown"
"Fordham","UAlbany","UAlbany","0","0","1","15","0","3","3","65","1","10","false","0","Kickoff"
"UAlbany","Fordham","UAlbany","0","0","1","15","0","3","3","75","1","10","false","2","Rush"
"UAlbany","Fordham","UAlbany","0","0","1","15","0","3","3","77","2","12","false","7","Pass Reception"
"UAlbany","Fordham","UAlbany","0","0","1","15","0","3","3","70","3","5","false","0","Pass Incompletion"
"UAlbany","Fordham","UAlbany","0","0","1","13","32","3","3","70","4","5","false","0","Punt"
"Fordham","UAlbany","UAlbany","0","0","1","13","32","3","3","82","1","10","false","4","Rush"
